id,name,image,url,total_time,ingredients_text
171,To-Go Miso Noodle Soup,https://cdn.pickuplimes.com/cache/0b/d6/0bd66116d94e1195c055f2668930b757.jpg,https://www.pickuplimes.com/recipe/to-go-miso-noodle-soup-171,PT10M,"1.764 oz quick-cooking ramen noodles
2 Tbsp miso paste
&#189; vegetable bouillon cube
2.822 oz firm tofu
1.94 oz button mushrooms
1 stalk green onion
&#189; cup fresh spinach
1&#189; cup boiling water"
170,Thai Sweet Potato & Chickpea Green Curry,https://cdn.pickuplimes.com/cache/f9/c4/f9c47da48aa3d4a770ea96b1e2ddf773.jpg,https://www.pickuplimes.com/recipe/thai-sweet-potato-chickpea-green-curry-170,PT30M,"1 cup uncooked white rice
&#189; Tbsp vegetable oil
1 medium onion
2 garlic clove
2 Tbsp Thai green curry paste
1 medium sweet potato
1&#8532; cup canned full-fat coconut milk
1&#188; cup cooked chickpeas
&#8531; cup water
2 cup fresh spinach"
169,Rainbow Veggie Rolls,https://cdn.pickuplimes.com/cache/f6/48/f64850c7d982234b321a96700034245e.jpg,https://www.pickuplimes.com/recipe/rainbow-veggie-rolls-169,PT55M,"1&#189; cup uncooked Japanese short-grain rice
2 Tbsp rice vinegar
 granulated sugar
&#189; tsp salt
1 medium sweet potato
6 nori seaweed sheet
1 avocado
1 mango
&#189; cucumber
1 red bell pepper"
175,Thai Red Curry Noodle Soup with Crispy Tofu,https://cdn.pickuplimes.com/cache/2b/69/2b694a769639d2fee7473ea056794dcd.jpg,https://www.pickuplimes.com/recipe/thai-red-curry-noodle-soup-with-crispy-tofu-175,PT15M,"1 Tbsp vegetable oil
11.464 oz firm tofu
 vegetable oil
3 garlic clove
1 Tbsp freshly grated ginger
3 Tbsp Thai red curry paste
2&#189; cup vegetable broth
1&#8532; cup canned full-fat coconut milk
2 Tbsp sodium-reduced soy sauce
 sambal oelek
1 red bell pepper
4.409 oz dry brown rice noodles
2 head of baby bok choy"
174,Tempeh Tacos with Cashew Lime Cream,https://cdn.pickuplimes.com/cache/0b/4d/0b4d4a55837b2de33db513b23dac3e46.jpg,https://www.pickuplimes.com/recipe/tempeh-tacos-with-cashew-lime-cream-174,PT15M," vegetable oil
2 medium shallot
3 garlic clove
10.582 oz tempeh
 onion powder
 paprika powder
 ground cumin
&#189; tsp dried oregano
&#189; tsp chili powder
&#8539; tsp ground black pepper
1&#8532; cup canned diced tomatoes
2 Tbsp sodium-reduced soy sauce
9 small soft tortilla
1 cup cherry tomatoes
1 avocado
&#188; small red onion
&#189; cup raw cashews
&#8531; cup boiling water
1 lime"
176,Speedy Pea & Basil Pesto Pasta,https://cdn.pickuplimes.com/cache/1f/5e/1f5e99e6564947c3e121176b07c70c52.jpg,https://www.pickuplimes.com/recipe/speedy-pea-basil-pesto-pasta-176,PT15M,"8.818 oz dry linguine noodles
 vegetable oil
4 garlic clove
 vegetable oil
2 medium shallot
2 roasted red bell pepper from a jar
1 lemon
1&#189; cup fresh green peas
&#189; cup roasted pine nuts
1 cup fresh basil
2 Tbsp olive oil
1 pinch salt
1 pinch ground black pepper
2 cup arugula"
177,Sugar-Free Fudgy Two-Bite Brownies,https://cdn.pickuplimes.com/cache/b1/c0/b1c04aa6a69aafecc2778e15bb8160b1.jpg,https://www.pickuplimes.com/recipe/sugar-free-fudge-two-bite-brownies-177,PT35M,"1 Tbsp ground flaxseeds
&#189; cup unsweetened soy milk
&#188; cup roasted unsalted hazelnuts
&#190; cup Medjool date
&#8531; cup Dutch-processed cocoa powder
&#188; cup almond butter
 pure vanilla extract
 instant coffee granules
&#188; tsp salt
&#8531; cup dairy-free dark chocolate chips"
19,Quick Homemade Tahini,https://cdn.pickuplimes.com/cache/c7/80/c78050e73a28a066c8c905b16b215725.jpg,https://www.pickuplimes.com/recipe/quick-homemade-tahini-19,PT12M,3 cup raw sesame seeds
163,"Green Pea, Edamame & Mint Dip",https://cdn.pickuplimes.com/cache/2a/1e/2a1e41404f138a69c79c66d1602dac9d.jpg,https://www.pickuplimes.com/recipe/green-pea-edamame-mint-dip-163,PT10M,"1 cup frozen green peas
1 cup frozen shelled edamame
3 Tbsp water
3 Tbsp tahini
1 Tbsp olive oil
&#189; lemon
10 fresh mint leaves
2 garlic clove
 ground cumin
&#189; tsp salt"
162,Vibrant Roasted Beetroot Hummus,https://cdn.pickuplimes.com/cache/09/bf/09bf93de557c38653e4a5315552aa41d.jpg,https://www.pickuplimes.com/recipe/vibrant-roasted-beetroot-hummus-162,PT50M,"2 medium raw beet
1&#189; cup cooked chickpeas
&#188; cup water
1 lemon
2 Tbsp tahini
1 Tbsp olive oil
2 garlic clove
&#189; tsp salt"
181,Zucchini Rolls with Vegan Ricotta Cheese,https://cdn.pickuplimes.com/cache/0c/a5/0ca5cd2fb119d3d67028c73f95f715f2.jpg,https://www.pickuplimes.com/recipe/zucchini-rolls-with-vegan-ricotta-cheese-181,PT45M,"&#189; cup raw cashews
1 garlic clove
&#188; cup unsweetened soy milk
&#189; Tbsp apple cider vinegar
 nutritional yeast flakes
&#189; tsp olive oil
&#188; tsp onion powder
1 pinch salt
1 pinch ground black pepper
1 zucchini
3&#189; cup fresh spinach
1&#8532; cup passata sauce
2 garlic clove
1 Tbsp tomato paste
 nutritional yeast flakes
 dried oregano
 Italian seasoning
&#189; tsp curry powder
1 pinch ground black pepper
1 Tbsp olive oil
&#189; cup panko breadcrumbs
 Italian seasoning
 paprika powder
&#8539; tsp salt"
183,Creamy & Rich London Fog,https://cdn.pickuplimes.com/cache/6d/cc/6dcc7733e7f5c0bece33eec6e63988ea.jpg,https://www.pickuplimes.com/recipe/creamy-rich-london-fog-183,PT07M,"2 cup unsweetened soy milk
 loose Earl Grey tea leaves
 maple syrup
2 cinnamon stick
&#189; tsp pure vanilla extract"
184,One-Pot Lasagna Soup,https://cdn.pickuplimes.com/cache/b2/ad/b2adad278931cb0d248f4ae2e142b736.jpg,https://www.pickuplimes.com/recipe/one-pot-lasagna-soup-184,PT35M,"1 Tbsp olive oil
1 medium onion
3 garlic clove
2 Tbsp tomato paste
2 vegetable bouillon cube
 Italian seasoning
 dried oregano
 onion powder
&#189; tsp dried thyme
&#188; tsp ground black pepper
1&#190; cup veggie ground
4.938 oz button mushrooms
3&#8531; cup canned diced tomatoes
3 cup water
 balsamic vinegar
3.527 oz dry lasagna sheet
2 cup fresh spinach"
186,Vegan Gado Gado with Sun-Dried Tomatoes,https://cdn.pickuplimes.com/cache/55/3a/553a375dca84dcc6ada40216a5ed8614.jpg,https://www.pickuplimes.com/recipe/vegan-gado-gado-with-sun-dried-tomatoes-186,PT35M,"1 Tbsp vegetable oil
2 medium onion
4 garlic clove
2 cup mock chicken pieces
4 cup green beans
1 cup boiling water
1 cup uncooked white rice
2 bell pepper
&#8531; cup sun-dried tomatoes in oil
&#8531; cup sodium-reduced soy sauce
 sambal oelek
&#189; cup peanut butter
&#8531; cup water
1 garlic clove
1 Tbsp sodium-reduced soy sauce
&#189; lime
 light brown sugar"
185,Fabulously Healthy Buckwheat Pancakes,https://cdn.pickuplimes.com/cache/51/ea/51ea0e579003dd62237db767058d73e5.jpg,https://www.pickuplimes.com/recipe/fabulously-healthy-buckwheat-pancakes-185,PT25M,"2 ripe banana
1 Tbsp ground flaxseeds
1 cup unsweetened soy milk
1 cup buckwheat flour
 baking powder
 ground cinnamon
 pure vanilla extract
&#188; tsp salt
&#188; tsp pumpkin spice mix
1 cup fresh mixed berries
3 Tbsp almond butter"
191,Creamy Coconut Paprika Zucchini Soup,https://cdn.pickuplimes.com/cache/45/1a/451a99a42e5d75226a934dd52044e5a4.jpg,https://www.pickuplimes.com/recipe/creamy-coconut-paprika-zucchini-soup-191,PT40M,"1 Tbsp vegetable oil
2 medium onion
2 garlic clove
2 vegetable bouillon cube
1 zucchini
3 red bell pepper
 ground coriander
&#188; cup sun-dried bell pepper in oil
2 cup water
1&#8532; cup canned full-fat coconut milk"
192,Herby Garlic Cream 'Cheese',https://cdn.pickuplimes.com/cache/23/8c/238c7106d8f53caace5f2a8571795df5.jpg,https://www.pickuplimes.com/recipe/herby-garlic-tofu-cashew-spread-192,PT01H10M,"&#190; cup raw cashews
11.464 oz firm tofu
2 garlic clove
&#189; lemon
1 Tbsp apple cider vinegar
 garlic powder
 onion powder
 salt
&#189; tsp ground black pepper
&#8531; cup fresh chives
&#8531; cup fresh dill
3 Tbsp fresh basil"
189,Nourishing Coconut Milk Oatmeal,https://cdn.pickuplimes.com/cache/44/d2/44d238239cf72811f9093fcd2a429000.jpg,https://www.pickuplimes.com/recipe/nourishing-coconut-milk-oatmeal-189,PT20M,"1 cup steel cut oats
1&#8532; cup canned light coconut milk
1 cup unsweetened soy milk
1 banana
1 Tbsp ground flaxseeds
&#189; tsp ground cinnamon
 pure vanilla extract
1 cup fresh mixed berries
3 Tbsp roasted unsalted pecans
1 Tbsp hemp seeds"
188,Hazelnut Granola Breakfast Bars,https://cdn.pickuplimes.com/cache/8b/62/8b62bfdb1b1c2a19d7628704b9c48532.jpg,https://www.pickuplimes.com/recipe/hazelnut-granola-breakfast-bars-188,PT27M,"2 Tbsp ground flaxseeds
6 Tbsp water
1 cup roasted unsalted hazelnuts
1&#188; cup rolled oats
 ground cinnamon
&#189; tsp salt
1&#188; cup rolled oats
&#190; cup Medjool date
&#189; cup almond butter
&#8531; cup refined coconut oil
 pure vanilla extract
&#189; cup dried cranberries
&#188; cup raw pumpkin seeds
&#188; cup raw pecans
1.411 oz dairy-free dark chocolate
2 Tbsp unsweetened coconut flakes"
187,Double Chocolate Brownies,https://cdn.pickuplimes.com/cache/d0/90/d090240b60e8253a740bf8145242bb17.jpg,https://www.pickuplimes.com/recipe/double-chocolate-brownies-187,PT27M,"2 Tbsp ground flaxseeds
&#188; cup water
2.646 oz dairy-free dark chocolate
&#188; cup refined coconut oil
&#189; cup granulated sugar
&#188; cup light brown sugar
&#188; cup unsweetened soy milk
 pure vanilla extract
&#190; cup all-purpose flour
&#189; cup Dutch-processed cocoa powder
 baking powder
&#188; tsp salt
2.646 oz dairy-free dark chocolate"
194,Garden Chickpea Dill Dip,https://cdn.pickuplimes.com/cache/63/b7/63b7f74cfa759f9e2b52acbe651420fb.jpg,https://www.pickuplimes.com/recipe/garden-chickpea-dill-dip-194,PT15M,"1 cup cooked chickpeas
1 cup cooked red lentils
1 celery rib
1 carrot
&#189; lemon
&#188; red bell pepper
&#189; small red onion
3 Tbsp fresh dill
3 Tbsp vegan mayonnaise
3 Tbsp chopped pickles
2 Tbsp roasted sunflower seeds
 capers
&#189; tsp dijon mustard
&#188; tsp salt
1 pinch ground black pepper"
193,Pistachio & Cranberry Energy Balls,https://cdn.pickuplimes.com/cache/71/f9/71f9a49b7825aabc5dfcb847423be016.jpg,https://www.pickuplimes.com/recipe/pistachio-cranberry-energy-balls-193,PT30M,"1 cup Medjool date
2 Tbsp ground flaxseeds
3 Tbsp water
1 cup rolled oats
&#189; cup raw shelled pistachios
&#189; cup raw cashews
&#8531; cup dried cranberries
&#188; cup dairy-free dark chocolate chips
2 Tbsp maple syrup
 pure vanilla extract
&#188; tsp ground cinnamon
1 pinch salt"
195,Vegan Caramel Popcorn,https://cdn.pickuplimes.com/cache/55/15/5515894c4466e67f05c01fca3641932e.jpg,https://www.pickuplimes.com/recipe/vegan-caramel-popcorn-195,PT10M," refined coconut oil
&#189; cup popcorn kernels
1 Tbsp refined coconut oil
3 Tbsp maple syrup
 pure vanilla extract
&#188; tsp baking soda
&#8539; tsp ground cinnamon
1 pinch salt"
196,Classic Comforting Oatmeal,https://cdn.pickuplimes.com/cache/b6/60/b660c862d9c09f6ffeb2dcda70e58b09.jpg,https://www.pickuplimes.com/recipe/classic-comforting-oatmeal-196,PT15M,"1 cup rolled oats
2 cup unsweetened soy milk
&#190; tsp ground cinnamon
&#8539; tsp pumpkin spice mix
2 banana
2 Tbsp ground flaxseeds
&#189; tsp pure vanilla extract
&#189; cup stewed berries
2 Tbsp peanut butter
1 Tbsp hemp seeds
2 Tbsp raw pumpkin seeds"
199,One-Bowl Chewy Double Chocolate Chip Cookies,https://cdn.pickuplimes.com/cache/ab/db/abdb84b2bd04c903dfd06d9074ea63f1.jpg,https://www.pickuplimes.com/recipe/one-bowl-chewy-double-chocolate-chip-cookies-199,PT24M,"&#189; cup refined coconut oil
&#8532; cup light brown sugar
&#189; cup unsweetened soy milk
&#8531; cup Dutch-processed cocoa powder
3 Tbsp maple syrup
1 Tbsp pure vanilla extract
 baking powder
&#190; tsp baking soda
&#189; tsp instant coffee granules
&#189; tsp salt
2 cup all-purpose flour
5.291 oz dairy-free dark chocolate"
202,Candied Coconut & Cinnamon Pecans,https://cdn.pickuplimes.com/cache/5a/f0/5af0a2702d889a59cee8c021ded9cdab.jpg,https://www.pickuplimes.com/recipe/candied-coconut-cinnamon-pecans-202,PT13M,"2 Tbsp maple syrup
2 Tbsp unsweetened shredded coconut
1 Tbsp refined coconut oil
&#188; tsp salt
&#8539; tsp ground cinnamon
2 cup raw pecans"
203,Comforting Coconut Red Lentil Dal,https://cdn.pickuplimes.com/cache/f4/db/f4db7a088cef08847c931b862d68ad00.jpg,https://www.pickuplimes.com/recipe/comforting-coconut-red-lentil-daal-203,PT37M,"1 Tbsp vegetable oil
1 medium onion
3 garlic clove
1 carrot
1 Tbsp freshly grated ginger
 curry powder
 ground turmeric
 ground cumin
&#189; tsp paprika powder
1 pinch salt
2 cup dry red lentils
2 cup vegetable broth
1&#8532; cup canned full-fat coconut milk
1&#189; cup uncooked basmati rice
2&#188; cup water
6 cardamom pod"
232,Thick Dark Chocolate Pudding,https://cdn.pickuplimes.com/cache/dc/97/dc975ca4925073bc3eca66712ee5d9fa.jpg,https://www.pickuplimes.com/recipe/mousse-au-chocolat-232,PT40M,"8.818 oz dairy-free dark chocolate
10.582 oz silken tofu
2 Tbsp maple syrup
2 Tbsp almond butter
 pure vanilla extract
&#188; tsp salt
&#189; tsp instant coffee granules"
205,Tofu 'Chorizo',https://cdn.pickuplimes.com/cache/37/7f/377f22573182c23615dc4899e7b7f953.jpg,https://www.pickuplimes.com/recipe/vegan-tofu-chorizo-205,PT37M,"1 Tbsp vegetable oil
1 small onion
4 garlic clove
&#189; tsp salt
7.055 oz cremini mushroom
21.164 oz firm tofu
1 Tbsp dried oregano
1 Tbsp paprika powder
 chili powder
&#189; tsp ground coriander
&#189; tsp ground cumin
&#189; tsp ground black pepper
&#8539; tsp ground cinnamon
2 Tbsp apple cider vinegar
 sodium-reduced soy sauce"
210,Soba Noodle Bowl with BBQ Tempeh,https://cdn.pickuplimes.com/cache/b6/47/b6477133bbf31f773eddc00a8efce2f1.jpg,https://www.pickuplimes.com/recipe/soba-noodle-bowl-with-bbq-tempeh-210,PT02H50M,"8.818 oz tempeh
1 cup barbecue sauce
3 Tbsp sodium-reduced soy sauce
2 Tbsp tahini
1 garlic clove
&#189; lime
1 Tbsp rice vinegar
1 Tbsp agave syrup
 freshly grated ginger
 sambal oelek
 toasted sesame oil
6.349 oz dry soba noodles
1 cup frozen shelled edamame
1 Tbsp vegetable oil
2 garlic clove
1 carrot
3.527 oz shiitake mushrooms
1 large broccoli"
208,Protein-Packed Lentil & Quinoa Salad,https://cdn.pickuplimes.com/cache/bf/63/bf635ce58dc264ef9ca8327cb55fd528.jpg,https://www.pickuplimes.com/recipe/protein-packed-lentil-quinoa-salad-208,PT25M,"&#190; cup uncooked quinoa
1 cup frozen edamame in shell
2&#189; cup cooked brown lentils
1 red bell pepper
3 cup fresh spinach
2 Tbsp roasted pumpkin seeds
&#188; cup tahini
&#188; cup water
2 Tbsp sodium-reduced soy sauce
&#189; Tbsp maple syrup
 apple cider vinegar
 miso paste
 onion powder
 sambal oelek"
233,Ciabatta Pizza with Tahini Balsamic Drizzle,https://cdn.pickuplimes.com/cache/83/e2/83e29604218446878628a2e698eb9fe3.jpg,https://www.pickuplimes.com/recipe/focaccia-pizza-with-tahini-balsamic-drizzle-233,PT30M,"1 cup passata sauce
&#188; cup tomato paste
2 garlic clove
1 Tbsp nutritional yeast flakes
 dried oregano
 Italian seasoning
1 pinch ground black pepper
1 large ciabatta loaf
12 kalamata olives
10 cherry tomatoes
2.646 oz button mushrooms
&#189; red bell pepper
&#188; small red onion
1 cup arugula
2 Tbsp tahini
2 Tbsp water
 balsamic vinegar"
234,Tropical Matcha Green Smoothie,https://cdn.pickuplimes.com/cache/c2/0e/c20ebf0d41f1e6311f5e94effee33c8b.jpg,https://www.pickuplimes.com/recipe/tropical-matcha-green-smoothie-234,PT05M,"1&#189; cup canned light coconut milk
1 cup unsweetened soy milk
2 frozen banana
1 cup fresh pineapple
1 cup fresh spinach
4 Medjool date
2 Tbsp hemp seeds
1&#189; tsp matcha powder"
236,Orange Ginger Sunrise Smoothie,https://cdn.pickuplimes.com/cache/ba/77/ba7749c87501e9717366e6cd5b4c05f7.jpg,https://www.pickuplimes.com/recipe/orange-ginger-sunrise-smoothie-236,PT05M,"1 orange
1 carrot
&#190; cup frozen mango chunks
&#189; cup frozen raspberries
&#190; cup unsweetened soy milk
&#189; cup unsweetened soy yogurt
1 Tbsp fresh ginger
2 Tbsp hemp seeds"
235,Coconut Matcha Latte,https://cdn.pickuplimes.com/cache/de/ea/deea480fd25106173b68ea5d8052b519.jpg,https://www.pickuplimes.com/recipe/coconut-matcha-latte-235,PT06M,"4 Medjool date
1&#189; cup canned light coconut milk
&#189; cup unsweetened soy milk
 matcha powder"
237,Massaged Umami Kale Salad,https://cdn.pickuplimes.com/cache/7d/ff/7dffc4e172ed906624424c55f74da9f3.jpg,https://www.pickuplimes.com/recipe/massaged-umami-kale-salad-237,PT10M,"6 cup kale
 toasted sesame oil
&#188; cup dried cranberries
3 Tbsp roasted pumpkin seeds
3 Tbsp toasted sliced almonds
1 small shallot
1 garlic clove
&#189; lemon
2 Tbsp Asian sesame paste
1 Tbsp sodium-reduced soy sauce
&#189; Tbsp maple syrup
&#189; Tbsp rice vinegar
&#189; tsp miso paste
1 pinch ground black pepper"
124,Chocolate Hazelnut & Fig Granola,https://cdn.pickuplimes.com/cache/4a/cb/4acb83a5e70910f968c9e336a9e9469c.jpg,https://www.pickuplimes.com/recipe/chocolate-hazelnut-fig-granola-124,PT35M,"4 cup rolled oats
&#190; cup raw hazelnuts
&#188; cup raw pumpkin seeds
&#188; cup light brown sugar
&#188; cup vegetable oil
&#188; cup agave syrup
&#188; tsp salt
&#189; cup dried fig
1.764 oz dairy-free dark chocolate
2 Tbsp whole chia seeds"
231,Deconstructed Sushi Bowl with Sweet Sesame Dressing,https://cdn.pickuplimes.com/cache/f8/3b/f83bcd2f6ed82b5fe5755d5c29793e06.jpg,https://www.pickuplimes.com/recipe/deconstructed-sushi-bowl-with-sweet-sesame-dressing-231,PT30M,"1&#189; cup uncooked brown rice
2&#188; cup water
1 mango
1 avocado
&#188; cucumber
1 cup shredded red cabbage
&#189; small red onion
1&#189; cup cooked shelled edamame
&#189; cup wakame seaweed salad
1 lime
2 Tbsp sodium-reduced soy sauce
 toasted sesame oil
 agave syrup
 garlic powder
 onion powder"
229,Autumn Glow Nourish Bowl,https://cdn.pickuplimes.com/cache/09/7d/097d815d93f08899e0794e07c9c7db7d.jpg,https://www.pickuplimes.com/recipe/autumn-glow-nourish-bowl-229,PT01H00M,"1 Tbsp vegetable oil
1 medium onion
2 garlic clove
3 medium sweet potato
2&#189; cup Brussels sprouts
1&#189; cup uncooked quinoa
2&#188; cup water
1 vegetable bouillon cube
2 cup fresh spinach
&#8531; cup roasted unsalted almonds
&#188; cup pomegranate seeds
2 Tbsp dried cranberries
&#188; cup tahini
&#8531; cup water
&#189; lemon
 miso paste
 dijon mustard
 agave syrup
&#189; tsp ground turmeric
&#189; tsp onion powder
1 pinch ground black pepper"
230,Golden Glow Sauce,https://cdn.pickuplimes.com/cache/0f/59/0f59a11372db49b99d178365fed4858b.jpg,https://www.pickuplimes.com/recipe/golden-glow-sauce-230,PT03M,"&#188; cup tahini
3 Tbsp water
 miso paste
 dijon mustard
&#189; tsp ground turmeric
&#189; lemon
&#189; tsp onion powder
1 pinch ground black pepper"
223,Burrito Nourish Bowl with Creamy Guacamole,https://cdn.pickuplimes.com/cache/b5/e8/b5e8ba72fc3b490b241b3c8f9e787ea2.jpg,https://www.pickuplimes.com/recipe/burrito-nourish-bowl-with-creamy-guacamole-223,PT40M,"1&#189; cup uncooked brown rice
2&#188; cup water
1 vegetable bouillon cube
1 Tbsp olive oil
2 medium onion
2 garlic clove
6.349 oz button mushrooms
&#188; cup Mexican seasoning
1 red bell pepper
2 cup fresh spinach
1&#8532; cup canned diced tomatoes
1&#189; cup veggie ground
1 cup canned corn
&#8531; cup cooked black beans
1 avocado
1 garlic clove
 sriracha
&#189; lime
2 Tbsp chipotle adobo sauce
2 Tbsp unsweetened soy yogurt"
240,Peanut Butter & Jelly Smoothie Bowl,https://cdn.pickuplimes.com/cache/ab/b8/abb8aac9646bef1f31aba7f52977cc7c.jpg,https://www.pickuplimes.com/recipe/peanut-butter-jelly-smoothie-bowl-240,PT05M,"1&#189; cup unsweetened soy milk
2 frozen banana
1&#189; cup frozen strawberries
3 Tbsp peanut butter"
241,Curry Lentil Soup,https://cdn.pickuplimes.com/cache/0a/7b/0a7b975a35732635bd0066bddb140fa1.jpg,https://www.pickuplimes.com/recipe/curry-lentil-soup-241,PT40M," olive oil
1 medium onion
2 garlic clove
 curry powder
 paprika powder
&#189; tsp ground coriander
&#189; tsp garam masala
&#188; tsp ground turmeric
3 medium potato
1 zucchini
1 carrot
1 cup dry red lentils
2 vegetable bouillon cube
4 cup water
&#189; lemon
1&#189; cup unsweetened soy yogurt
3 vegan naan"
242,Vanilla Berry Chia Seed Pudding,https://cdn.pickuplimes.com/cache/7e/0f/7e0fa78e0455a49ef245cf18ced516c5.jpg,https://www.pickuplimes.com/recipe/vanilla-berry-chia-seed-pudding-242,PT08H10M,"1 cup unsweetened soy milk
3 Tbsp whole chia seeds
1 Tbsp maple syrup
&#188; tsp pure vanilla extract
&#8539; tsp ground cinnamon
&#8531; cup frozen mixed berries
&#188; cup unsweetened soy yogurt
3 Tbsp vegan granola
&#188; cup fresh mixed berries"
243,Quinoa & Red Lentil Stuffed Sweet Potatoes,https://cdn.pickuplimes.com/cache/bf/50/bf505b44ce2cf0b92d556c5bebfeb52e.jpg,https://www.pickuplimes.com/recipe/quinoa-red-lentil-stuffed-sweet-potatoes-243,PT55M,"4 medium sweet potato
 olive oil
1 medium onion
2 garlic clove
 curry powder
&#189; tsp ground cumin
&#189; tsp ground coriander
&#189; cup dry red lentils
&#189; cup uncooked quinoa
2 cup vegetable broth
 sambal oelek
&#189; medium broccoli
1 red bell pepper
&#188; cup tahini
2 Tbsp water
1 Tbsp balsamic vinegar
 sodium-reduced soy sauce"
251,Raspberry Chocolate Pudding,https://cdn.pickuplimes.com/cache/d6/3a/d63afedcaed6093cb3932e067e6f1a82.jpg,https://www.pickuplimes.com/recipe/raspberry-chocolate-pudding-251,PT05M,"1 cup frozen raspberries
&#188; cup water
2 avocado
6 Tbsp Dutch-processed cocoa powder
&#188; cup agave syrup
1&#189; Tbsp fresh lemon juice
 pure vanilla extract"
221,Avocado Garlic Cream,https://cdn.pickuplimes.com/cache/c4/3c/c43c9d610d745b38a00e27e8ac642eab.jpg,https://www.pickuplimes.com/recipe/avocado-garlic-cream-221,PT05M,"2 avocado
2 garlic clove
 sriracha
&#188; tsp onion powder
1 lime
1 pinch salt"
253,Tropical Pineapple Green Juice,https://cdn.pickuplimes.com/cache/22/57/225758e26b9144b54651ed99b0b8d492.jpg,https://www.pickuplimes.com/recipe/tropical-pineapple-green-juice-253,PT10M,"3 cup fresh pineapple
1 cucumber
2 cup kale
2 Tbsp fresh basil"
197,One-Bowl Soft Vegan Chocolate Chip Cookies,https://cdn.pickuplimes.com/cache/f5/ab/f5abab9f5409deb904e5bf43af6d2197.jpg,https://www.pickuplimes.com/recipe/one-bowl-soft-vegan-chocolate-chip-cookies-197,PT24M,"&#189; cup refined coconut oil
&#8532; cup light brown sugar
&#188; cup unsweetened soy milk
3 Tbsp maple syrup
1 Tbsp pure vanilla extract
 baking powder
&#190; tsp baking soda
&#189; tsp salt
2 cup all-purpose flour
5.291 oz dairy-free dark chocolate"
254,Quick-Cooking Millet Breakfast Porridge,https://cdn.pickuplimes.com/cache/18/48/1848586f2f226cc7b0803567d962ffbf.jpg,https://www.pickuplimes.com/recipe/quick-cooking-millet-breakfast-porridge-254,PT20M,"&#8531; cup uncooked millet
1&#189; cup unsweetened soy milk
&#189; tsp ground cinnamon
&#8539; tsp pumpkin spice mix
1 banana
1 Tbsp ground flaxseeds
&#8531; cup fresh mixed berries
0.353 oz dairy-free dark chocolate"
216,Sweet Lime Summer Fruit Salad,https://cdn.pickuplimes.com/cache/a4/c1/a4c16fd9e443dc63093816b166a12261.jpg,https://www.pickuplimes.com/recipe/sweet-lime-summer-fruit-salad-216,PT10M," agave syrup
1 lime
2 kiwi
1 mango
1 cup fresh blueberries
1 cup red grapes
1 cup fresh strawberries
1 cup fresh blackberries
2 Tbsp fresh mint leaves"
215,Roasted Cauliflower & Potato Wraps,https://cdn.pickuplimes.com/cache/c3/ba/c3bacd328972c27f57a3d6f85f7e596b.jpg,https://www.pickuplimes.com/recipe/roasted-cauliflower-potato-wraps-215,PT50M,"3 medium potato
&#189; medium head cauliflower
1 Tbsp vegetable oil
 garlic powder
 onion powder
&#189; tsp paprika powder
&#188; tsp salt
&#8539; tsp ground black pepper
4 large soft tortilla
1 cup hummus
1 avocado
&#189; cucumber
12 cherry tomatoes
&#188; cup green olives
2 cup fresh spinach"
214,Nutty Granola Apple Bites,https://cdn.pickuplimes.com/cache/30/d8/30d8320cd3174b58bbc584389cea3b3a.jpg,https://www.pickuplimes.com/recipe/nutty-granola-apple-bites-214,PT10M,"2 apple
&#188; cup hazelnut butter
&#188; cup vegan granola
&#188; tsp ground cinnamon
1.411 oz dairy-free dark chocolate"
217,Candied Sesame Almonds,https://cdn.pickuplimes.com/cache/d3/40/d340b2fb5e5fee739fbeeca82245e8c5.jpg,https://www.pickuplimes.com/recipe/candied-sesame-almonds-217,PT17M,"2 Tbsp maple syrup
1 Tbsp refined coconut oil
&#8539; tsp salt
1 pinch cayenne pepper
2 cup raw almonds
2 Tbsp raw sesame seeds"
211,Protein-Packed Stuffed Bell Peppers,https://cdn.pickuplimes.com/cache/7d/55/7d552dc55d79b48050761d79ac052717.jpg,https://www.pickuplimes.com/recipe/protein-packed-vegan-stuffed-bell-peppers-211,PT01H20M,"&#8532; cup dry split mung beans
&#8532; cup uncooked quick-cooking brown rice
1 medium onion
3 garlic clove
&#189; cup green olives
6 bell pepper
&#189; Tbsp olive oil
 ground cumin
 Italian seasoning
&#189; tsp ground turmeric
&#8539; tsp salt
1 pinch ground black pepper
1&#189; cup veggie ground
1&#189; cup tomato-based pasta sauce
1 avocado"
198,One-Bowl Blueberry Almond Breakfast Cookies,https://cdn.pickuplimes.com/cache/0c/9d/0c9da85982202b23cd4beb1744b847f8.jpg,https://www.pickuplimes.com/recipe/one-bowl-blueberry-almond-breakfast-cookies-198,PT25M,"1 ripe banana
1&#188; cup rolled oats
&#189; cup almond flour
&#188; cup unsweetened applesauce
3 Tbsp ground flaxseeds
2 Tbsp almond butter
1 Tbsp whole chia seeds
 pure vanilla extract
2 Tbsp raw pumpkin seeds
&#189; tsp baking soda
&#189; tsp ground cinnamon
&#188; tsp salt
&#189; cup fresh blueberries
1.411 oz dairy-free dark chocolate"
